country,year,TAVG,PRCP
Belarus,1998,7.3,810.5399999999998
Belarus,1999,8.433333333333334,566.5022222222224
Belarus,2000,8.666666666666666,649.1304347826089
Belarus,2001,7.8,672.7488888888889
Belarus,2002,8.5,551.1311111111112
Belarus,2003,7.400000000000001,613.6021739130435
Belarus,2004,7.566666666666667,699.7744680851063
Belarus,2005,7.666666666666667,648.9531914893615
Belarus,2006,7.1,642.8042553191492
Belarus,2007,,629.487234042553
Belarus,2008,,688.5170212765958
Bulgaria,1974,,588.2
Bulgaria,1975,,657.9
Bulgaria,1978,11.9,513.9666666666667
Bulgaria,1979,,628.3000000000001
Bulgaria,1980,,765.8499999999999
Bulgaria,1981,,591.85
Bulgaria,2002,12.9,
Bulgaria,2003,11.75,
Bulgaria,2004,12.3,
Bulgaria,2005,11.7,880.2250000000001
Bulgaria,2006,12.100000000000001,641.65
Bulgaria,2007,13.25,680.8
Bulgaria,2008,12.7,480.875
Bulgaria,2009,12.649999999999999,841.6
Bulgaria,2010,12.65,807.7500000000001
Bulgaria,2011,12.05,581.7249999999999
Bulgaria,2012,13.05,543.15
Bulgaria,2013,13.05,543.3
Bulgaria,2014,12.850000000000001,989.75
Bulgaria,2015,13.100000000000001,683.575
Bulgaria,2016,13.1,620.2
Canada,1961,3.7037783375314874,829.7535783365572
Canada,1962,3.1982188295165397,832.435187057634
Canada,1963,3.610431654676255,830.2698914116502
Canada,1964,3.263478260869568,828.6399454049133
Canada,1965,2.8748987854251045,812.1257824143069
Canada,1966,3.3080193236714988,822.7764177040099
Canada,1967,3.2279091769158024,851.1653872515425
Canada,1968,3.3970334928229686,858.2897543859657
Canada,1969,3.4232175502742224,814.533355749831
Canada,1970,3.1938775510204094,807.2245637583892
Canada,1971,3.2879444926279286,860.4514666666662
Canada,1972,2.330461270670147,906.1190262652145
Canada,1973,4.128606965174123,864.364705882353
Canada,1974,3.092926045016078,857.582342342343
Canada,1975,3.3941084053417137,859.7439185140827
Canada,1976,3.588448844884489,887.0207945375541
Canada,1977,3.9296685529506865,864.511512134411
Canada,1978,2.9722222222222245,783.6953560371516
Canada,1979,3.7617968094038585,861.8613472858069
Canada,1980,3.3788062283737,878.6637755102031
Canada,1981,4.905564924114669,893.1723145780043
Canada,1982,3.0726821192053024,854.3241863433307
Canada,1983,4.275040783034255,908.4586057988901
Canada,1984,4.059457302474059,847.2360818350902
Canada,1985,3.1727645611156716,753.6362658227858
Canada,1986,4.004163197335551,853.9908349026996
Canada,1987,5.225470219435735,740.059866017052
Canada,1988,4.365755627009654,791.5705702023298
Canada,1989,3.5687400318979288,772.7103321033213
Canada,1990,4.424217462932463,880.9846153846166
Canada,1991,4.403978779840859,842.7448808757239
Canada,1992,4.297205588822358,862.8314159292047
Canada,1993,3.992038834951461,877.5323254139677
Canada,1994,4.198768939393945,863.9462039045542
Canada,1995,4.072638753651413,876.3819497334343
Canada,1996,3.138601532567049,921.4522508038582
Canada,1997,4.0704428424304835,861.4955648535564
Canada,1998,5.366597510373453,833.4878354203937
Canada,1999,4.8878167641325545,890.816370106761
Canada,2000,3.573371104815867,830.8639011473974
Canada,2001,4.4793137254902,716.1002695417799
Canada,2002,3.4023445463812445,739.7888372093022
Canada,2003,3.5801025641025674,791.1708683473389
Canada,2004,3.1447657028913265,790.7388157894741
Canada,2005,3.883438155136274,833.4393213572855
Canada,2006,4.770105509964832,799.5662674650698
Canada,2007,3.297545008183307,875.0055031446541
Canada,2008,3.0208588957055196,865.4159305993701
Canada,2009,2.628129602356408,815.6646280991736
Canada,2010,4.489933993399342,841.7322525597265
Canada,2011,3.4512269938650326,884.8882556131258
Canada,2012,4.171672354948808,790.996023856859
Canada,2013,3.6985102420856606,797.6417004048576
Canada,2014,3.002538071065991,861.4213893967095
Canada,2015,4.249065420560746,805.3786644951138
Canada,2016,4.879390681003581,842.279666666667
Chad,1961,27.299999999999997,791.0272727272727
Chad,1962,27.872727272727264,742.0363636363636
Chad,1963,28.2,708.1272727272727
Chad,1964,27.788888888888884,818.17
Chad,1965,27.890000000000004,653.1200000000001
Chad,1967,27.839999999999996,687.03
Chad,1968,27.910000000000004,667.8399999999999
Chad,1969,28.610000000000003,717.98
Chad,1970,28.0125,712.4666666666666
Chad,1971,27.97,630.0999999999999
Chad,1972,28.400000000000002,715.3777777777777
Chad,1973,28.99,599.9444444444445
Chad,1974,27.9,665.92
Chad,1975,28.03,781.1600000000002
Chad,1976,28.4,654.15
Chad,1977,28.072727272727274,575.7090909090908
Sri Lanka,1961,15.8,
Sri Lanka,1962,15.8,
Sri Lanka,1963,15.9,
Sri Lanka,1964,15.7,
Sri Lanka,1965,15.5,
Sri Lanka,1966,16.1,
Sri Lanka,1967,15.8,
Sri Lanka,1969,16.3,
Sri Lanka,1970,16.1,
Sri Lanka,1971,15.6,
Sri Lanka,1972,16.0,
Sri Lanka,1973,16.4,
Sri Lanka,1974,15.5,
Sri Lanka,1975,15.7,
Sri Lanka,1976,15.5,
Sri Lanka,1977,15.7,
Sri Lanka,1978,15.5,
Sri Lanka,1979,15.8,
Sri Lanka,1980,15.7,
Sri Lanka,1981,15.7,
Sri Lanka,1982,15.6,
Sri Lanka,1983,16.5,
Sri Lanka,1984,15.6,
Sri Lanka,1985,15.8,
Sri Lanka,1986,15.9,
Sri Lanka,1987,16.4,
Sri Lanka,1988,16.4,
Sri Lanka,1991,16.1,
Sri Lanka,1992,15.7,
Sri Lanka,1993,16.0,
Sri Lanka,1995,16.2,
Sri Lanka,1996,16.0,
Sri Lanka,1997,16.4,
Sri Lanka,1998,16.7,
Sri Lanka,1999,15.9,
Sri Lanka,2000,15.9,
Sri Lanka,2001,16.2,
Sri Lanka,2002,16.3,
Sri Lanka,2003,16.5,
Sri Lanka,2004,16.3,
Sri Lanka,2010,,2056.0
Sri Lanka,2011,,1807.94
Sri Lanka,2012,27.7,1833.2
Sri Lanka,2013,27.65,1637.6599999999999
Sri Lanka,2014,27.7,2144.2400000000002
Sri Lanka,2015,27.9,2069.54
Sri Lanka,2016,,1342.5
Congo,1961,24.433333333333334,1872.8166666666666
Congo,1962,24.61,1764.1083333333333
Congo,1963,24.718181818181822,1722.1909090909094
Congo,1964,24.54444444444444,1563.7111111111112
Congo,1967,24.450000000000003,1464.7333333333336
Congo,1968,24.416666666666668,1595.283333333333
Congo,1969,24.741666666666664,1684.2583333333334
Congo,1970,24.849999999999998,1717.1999999999998
Congo,1971,24.46666666666667,1494.0250000000003
Congo,1972,24.641666666666666,1379.5416666666667
Congo,1973,25.083333333333332,1528.4499999999998
Congo,1974,23.86666666666667,1472.3
Congo,1975,24.566666666666666,1621.6416666666667
Congo,1976,24.383333333333336,1567.158333333333
Congo,1977,24.791666666666668,1595.2583333333334
Congo,1978,24.7,1330.6083333333333
Congo,1979,24.983333333333334,1538.4916666666666
Congo,1980,24.90909090909091,1632.9
China,1961,11.107653061224484,760.1979487179486
China,1962,10.66111111111111,718.7108808290152
China,1963,10.896482412060301,691.8735751295338
China,1964,10.546733668341707,789.1180412371135
China,1965,10.71155778894472,708.0227979274608
China,1966,10.826999999999993,671.1374358974359
China,1967,10.257591623036653,711.2097435897435
China,1968,10.627179487179486,703.0706185567012
China,1969,10.13453608247422,746.3178010471202
China,1970,10.397989949748743,762.6117346938776
China,1971,10.657788944723613,693.7204081632653
China,1972,10.597999999999999,703.4902564102564
China,1973,10.997512437810943,812.2637305699485
China,1974,10.422388059701492,732.819387755102
China,1975,11.076616915422878,774.2497435897434
China,1976,10.23781094527363,698.6887179487179
China,1977,10.676119402985064,710.3438775510202
China,1978,10.934825870646764,660.7510309278351
China,1979,10.9025,694.8692307692311
China,1980,10.7095,714.455612244898
China,1981,10.776616915422887,732.5131979695427
China,1982,11.08457711442786,724.8720812182739
China,1983,10.966,799.474019607843
China,1984,10.43181818181818,729.0916256157639
China,1985,10.648730964467005,752.5779411764703
China,1986,10.82272727272727,669.2107692307692
China,1987,11.120202020202019,743.4723618090454
China,1988,11.030000000000003,681.9534313725488
China,1989,11.224747474747478,691.6542713567839
China,1990,11.618781725888326,770.4819095477384
China,1991,11.33061224489796,726.6035000000002
China,1992,11.122959183673464,717.2128078817736
China,1993,10.916999999999998,794.5581280788183
China,1994,11.79123711340206,790.3824120603014
China,1995,11.350500000000004,733.9333333333334
China,1996,10.985999999999997,741.4054455445541
China,1997,11.521000000000006,741.3230392156862
China,1998,12.394791666666658,845.3068062827224
China,1999,11.967357512953365,712.1700000000003
China,2000,11.418652849740932,715.433157894737
China,2001,11.81554404145078,709.876315789474
China,2002,12.12331606217616,764.9063157894738
China,2003,11.84020618556701,720.2917475728157
China,2004,11.995312500000002,669.463157894737
China,2005,11.633333333333331,723.0486772486771
China,2006,12.155440414507774,706.1860824742267
China,2007,12.515897435897433,693.5204081632654
China,2008,11.948205128205128,766.3209183673471
China,2009,11.979166666666666,690.4471502590673
China,2010,11.757068062827223,814.7552083333335
China,2011,11.582722513089012,647.7057291666666
China,2012,11.342408376963352,800.7624999999998
China,2013,2.1,823.4
China,2014,,1592.7
China,2015,,1308.4
China,2016,,2096.2
Cayman Is.,1967,26.1,1745.0
Cayman Is.,1968,25.9,1632.3
Cayman Is.,1969,26.4,1736.1
Cayman Is.,1970,26.2,1832.7
Cayman Is.,1971,26.1,1989.5
Cayman Is.,1972,26.5,1529.3
Cayman Is.,1973,26.4,1503.7
Cayman Is.,1974,26.1,1076.7
Cayman Is.,1975,26.1,1415.0
Cayman Is.,1976,26.3,1389.6
Cayman Is.,1977,26.8,1828.7
Cayman Is.,1978,26.8,1761.4
Cayman Is.,1979,26.4,2145.4
Cayman Is.,1980,26.8,1446.9
Cayman Is.,1981,26.3,1230.2
Cayman Is.,1982,26.6,1121.8
Cayman Is.,1983,27.0,1253.3
Cayman Is.,1984,26.7,1280.0
Cayman Is.,1985,26.7,1279.8
Cayman Is.,1986,26.8,935.8
Cayman Is.,2010,,974.0
Cayman Is.,2011,,720.1
Cayman Is.,2013,27.7,837.7
Cayman Is.,2014,,534.4
Cayman Is.,2016,,463.7
Colombia,1962,,1392.0
Colombia,1963,,2123.5
Colombia,1964,,2041.0
Colombia,1965,,1263.0
Colombia,1966,,1648.5
Colombia,1967,,1399.0
Colombia,1968,,1533.5
Colombia,1969,,1880.5
Colombia,1970,,2300.6666666666665
Colombia,1971,,2892.2333333333336
Colombia,1972,,2037.4599999999998
Colombia,1973,,1800.1285714285714
Colombia,1974,,1536.0333333333335
Colombia,1975,,1886.3999999999999
Colombia,1976,23.8,1920.4833333333333
Colombia,1977,24.3,1799.8444444444447
Colombia,1978,24.1,2013.2666666666669
Colombia,1979,,1695.3125
Colombia,1980,21.53333333333333,1598.7
Colombia,1981,23.025,1947.3250000000003
Colombia,1982,20.95,1609.3999999999999
Colombia,1983,22.799999999999997,1797.8285714285714
Colombia,1984,19.333333333333332,2137.0
Colombia,1985,19.7,1619.05
Colombia,1986,22.333333333333332,2267.8
Colombia,1987,20.3,2032.1999999999998
Colombia,1988,,1941.0
Colombia,1989,12.9,1685.0857142857142
Colombia,1990,13.4,1436.6
Colombia,1991,19.9,1360.4833333333333
Colombia,1992,16.65,1112.2
Colombia,1993,26.5,1762.05
Colombia,1994,23.025000000000002,1618.6
Colombia,1995,21.975,1484.0
Colombia,1996,22.875,1536.9166666666667
Colombia,1997,22.3,804.88
Colombia,1998,22.96,1441.7833333333335
Colombia,1999,,1025.2
Colombia,2003,,1013.5
Colombia,2015,,1082.8
Central African Republic,1961,25.36923076923077,1419.9384615384615
Central African Republic,1962,25.25714285714286,1661.8285714285714
Central African Republic,1963,25.49285714285714,1402.1142857142856
Central African Republic,1964,25.316666666666666,1477.6153846153845
Central African Republic,1967,25.258333333333336,1404.2923076923075
Central African Republic,1968,25.20833333333333,1467.9916666666666
Central African Republic,1969,25.46923076923077,1565.1538461538462
Central African Republic,1970,25.5,1389.4153846153845
Central African Republic,1971,25.199999999999996,1289.2923076923075
Central African Republic,1972,25.516666666666666,1324.8230769230772
Central African Republic,1973,25.941666666666674,1289.2833333333335
Central African Republic,1974,25.336363636363636,1327.0181818181818
Central African Republic,1975,25.323076923076922,1430.3615384615384
Central African Republic,1976,25.208333333333332,1529.9583333333333
Central African Republic,1977,25.553846153846163,1367.576923076923
Central African Republic,1978,25.484615384615388,1366.8307692307692
Central African Republic,1979,25.83333333333334,1367.5083333333334
Central African Republic,1980,25.76923076923077,1402.630769230769
Cuba,1961,27.4,1041.5
Cuba,1962,27.3,375.9
Cuba,1963,27.1,1130.2
Cuba,1964,27.4,457.8
Cuba,1965,26.8,355.6
Cuba,1966,27.1,793.3
Cuba,1967,26.0,236.1
Cuba,1968,25.9,330.3
Cuba,1969,26.2,676.2
Cuba,1970,26.1,331.9
Cuba,1971,26.4,533.9
Cuba,1972,26.4,730.4
Cuba,1973,26.4,595.0
Cuba,1974,26.0,425.4
Cuba,1975,26.6,425.4
Cuba,1976,26.0,454.1
Cuba,1977,26.5,836.2
Cuba,1978,26.2,619.4
Cuba,1979,26.7,1099.8
Cuba,1980,26.9,621.8
Cuba,1981,26.9,398.3
Cuba,1982,27.0,602.5
Cuba,1983,27.9,372.7
Cuba,1984,27.5,343.7
Cuba,1985,27.6,549.3
Cuba,1986,27.5,467.9
Cuba,1987,28.2,495.1
Cuba,1988,28.1,682.7
Cuba,1989,27.8,468.8
Cuba,1990,28.2,739.4
Cuba,1991,28.2,377.7
Cuba,1992,27.8,445.5
Cuba,1993,27.4,994.2
Cuba,1994,28.1,1033.1
Cuba,1995,27.5,952.3
Cuba,1996,26.7,573.2
Cuba,1997,27.0,427.5
Cuba,1998,27.0,860.3
Cuba,2001,26.6,466.6
Cuba,2002,26.8,463.2
Cuba,2003,,623.1
Cuba,2011,26.2,
Cuba,2012,26.05,
Cuba,2013,25.9,
Cuba,2015,28.4,
Cuba,2016,27.8,
Cyprus,1961,,682.1500000000001
Cyprus,1962,,660.475
Cyprus,1963,,516.925
Cyprus,1964,,472.5
Cyprus,1965,,620.475
Cyprus,1966,,594.275
Cyprus,1967,,684.9749999999999
Cyprus,1968,,828.175
Cyprus,1969,,607.55
Cyprus,1970,,416.4
Cyprus,1971,19.1,580.4250000000001
Cyprus,1972,19.1,338.525
Cyprus,1973,19.6,346.75
Cyprus,1974,19.05,443.45
Cyprus,1975,19.1,698.7750000000001
Cyprus,1976,18.7,580.075
Cyprus,1977,19.166666666666668,476.675
Cyprus,1978,19.333333333333332,587.125
Cyprus,1979,19.666666666666668,566.675
Cyprus,1980,19.049999999999997,396.52500000000003
Cyprus,1981,19.366666666666667,657.925
Cyprus,1982,18.633333333333336,389.69999999999993
Cyprus,1983,18.55,549.725
Cyprus,1984,19.025,586.1
Cyprus,1985,19.275,465.55
Cyprus,1986,19.5,449.67499999999995
Cyprus,1987,19.166666666666668,598.075
Cyprus,1988,19.466666666666665,725.875
Cyprus,1989,19.466666666666665,344.52500000000003
Cyprus,1990,19.599999999999998,291.775
Cyprus,1991,19.5,631.8
Cyprus,1992,18.46666666666667,469.95
Cyprus,1993,19.26666666666667,341.525
Cyprus,1994,20.233333333333334,694.05
Cyprus,1995,19.53333333333333,264.3
Cyprus,1996,19.8,454.25
Cyprus,1997,19.333333333333332,454.7
Cyprus,1998,20.533333333333335,430.125
Cyprus,1999,20.599999999999998,374.75
Cyprus,2000,20.099999999999998,624.2333333333333
Cyprus,2001,20.4,368.6
Cyprus,2002,19.900000000000002,528.275
Cyprus,2003,19.866666666666667,564.8
Cyprus,2004,19.666666666666664,550.8
Cyprus,2005,19.566666666666666,399.84999999999997
Cyprus,2006,19.533333333333335,417.75
Cyprus,2007,19.966666666666665,492.225
Cyprus,2008,20.2,313.125
Cyprus,2009,19.099999999999998,688.05
Cyprus,2010,19.220000000000002,446.6000000000001
Cyprus,2011,17.866666666666664,612.4499999999999
Cyprus,2012,19.46,841.6333333333333
Cyprus,2013,19.5,308.5833333333333
Cyprus,2014,,209.1
Cyprus,2015,,306.4
Cyprus,2016,,226.1
Denmark,1961,8.925,722.2375
Denmark,1962,7.44,652.7777777777778
Denmark,1963,7.1,692.3888888888889
Denmark,1964,7.9799999999999995,565.5999999999999
Denmark,1965,7.55,711.4111111111112
Denmark,1966,7.733333333333333,803.775
Denmark,1967,8.875,800.2777777777777
Denmark,1968,8.399999999999999,716.1000000000001
Denmark,1969,7.825000000000001,590.1777777777778
Denmark,1970,7.4,714.5625000000001
Denmark,1971,8.75,596.975
Denmark,1972,8.333333333333334,604.5500000000001
Denmark,1973,8.6,592.7666666666668
Denmark,1974,8.975,721.9749999999999
Denmark,1975,9.325,500.1285714285714
Denmark,1976,8.125,476.4875
Denmark,1977,8.275,674.5250000000001
Denmark,1978,8.166666666666666,665.1111111111111
Denmark,1979,7.075,766.45
Denmark,1980,7.800000000000001,833.5777777777778
Denmark,1981,7.800000000000001,821.4375
Denmark,1982,8.575,710.275
Denmark,1983,8.875,743.75
Denmark,1984,8.5,752.5142857142856
Denmark,1985,7.074999999999999,782.1142857142856
Denmark,1986,7.625,645.2666666666667
Denmark,1987,7.225,709.1166666666667
Denmark,1988,9.1,804.9
Denmark,1989,9.825000000000001,577.5
Denmark,1990,9.925,779.6857142857143
Denmark,1991,8.8,643.6833333333333
Denmark,1992,9.524999999999999,730.65
Denmark,1993,8.166666666666666,722.8666666666667
Denmark,1994,9.233333333333333,844.357142857143
Denmark,1995,8.866666666666667,679.3
Denmark,1996,7.475,510.5
Denmark,1997,9.075,646.9285714285714
Denmark,1998,8.774999999999999,864.4857142857143
Denmark,1999,9.433333333333332,929.4571428571428
Denmark,2000,9.9,759.0857142857143
Denmark,2001,8.833333333333334,797.7999999999998
Denmark,2002,9.633333333333333,873.3
Denmark,2003,,658.4666666666667
Denmark,2004,8.95,842.7428571428571
Denmark,2005,9.0,675.342857142857
Denmark,2006,9.833333333333334,721.8888888888889
Denmark,2007,9.75,808.7571428571429
Denmark,2008,10.1,731.5142857142857
Denmark,2009,9.266666666666667,703.4571428571428
Denmark,2010,7.3,689.2571428571429
Denmark,2011,9.25,767.9571428571428
Denmark,2012,,609.5
Denmark,2013,,571.5
Denmark,2014,,699.8
Dominica,1972,22.7,7350.4
Egypt,1961,22.166666666666668,76.3
Egypt,1962,23.1,43.575
Egypt,1963,22.525000000000002,23.21666666666667
Egypt,1964,21.560000000000002,78.74285714285715
Egypt,1965,22.375,68.85000000000001
Egypt,1980,,95.8
Egypt,1991,,63.01666666666667
Egypt,1992,,106.98333333333335
Egypt,1993,25.2,107.78333333333332
Egypt,1994,23.26666666666667,141.51250000000002
Egypt,1995,23.2,100.925
Egypt,1996,23.36666666666667,120.51428571428572
Egypt,1997,23.157142857142862,105.75714285714285
Egypt,1998,23.7,195.0
Egypt,2001,23.25,
Egypt,2002,24.85,
Egypt,2003,22.25,28.78888888888889
Egypt,2004,23.424999999999997,63.510000000000005
Egypt,2005,23.333333333333332,
Egypt,2006,23.549999999999997,
Egypt,2007,23.375,
Egypt,2008,23.175,
Egypt,2009,22.65,
Egypt,2010,25.3,
Egypt,2011,23.46,
Egypt,2012,23.78333333333333,
Egypt,2015,21.25,
Ireland,1961,9.98,1002.7999999999998
Ireland,1962,9.2,950.7166666666666
Ireland,1963,8.959999999999999,958.85
Ireland,1964,9.875,1005.3333333333334
Ireland,1965,9.3,1083.0666666666666
Ireland,1966,9.8,1123.9166666666667
Ireland,1967,9.6,1052.1
Ireland,1968,9.733333333333333,1027.62
Ireland,1969,9.400000000000002,898.5
Ireland,1970,9.75,984.8199999999999
Ireland,1971,10.24,813.98
Ireland,1972,9.25,991.18
Ireland,1973,9.9,941.7625
Ireland,1974,9.533333333333333,1065.3333333333333
Ireland,1975,10.133333333333335,809.0777777777778
Ireland,1976,9.950000000000001,956.8
Ireland,1977,9.616666666666667,1046.725
Ireland,1978,9.8,1063.1399999999999
Ireland,1979,8.9,1098.9125
Ireland,1980,9.616666666666667,1119.0222222222224
Ireland,1981,9.58,1070.3333333333333
Ireland,1982,9.899999999999999,1161.26
Ireland,1983,10.133333333333333,1023.14
Ireland,1984,9.766666666666667,993.5500000000001
Ireland,1985,9.242857142857144,1087.4
Ireland,1986,8.842857142857143,1153.2
Ireland,1987,9.516666666666667,937.2333333333335
Ireland,1988,9.916666666666666,1096.3
Ireland,1989,10.28,943.9
Ireland,1990,10.459999999999999,1027.8600000000001
Ireland,1991,10.0,956.2
Ireland,1992,9.828571428571427,1012.0799999999999
Ireland,1993,9.780000000000001,1106.4999999999998
Ireland,1994,9.999999999999998,1200.1333333333334
Ireland,1995,10.55,1095.1000000000001
Ireland,1996,9.616666666666667,1046.1285714285711
Ireland,1997,10.766666666666666,1064.6428571428573
Ireland,1998,10.483333333333334,1270.542857142857
Ireland,1999,10.557142857142855,1209.6285714285714
Ireland,2000,10.200000000000001,1178.6000000000001
Ireland,2001,10.350000000000001,900.8714285714286
Ireland,2002,10.4,1322.2
Ireland,2003,10.6,888.6166666666667
Ireland,2004,10.459999999999999,983.0799999999999
Ireland,2005,10.899999999999999,906.8666666666668
Ireland,2006,10.975,1238.75
Ireland,2007,11.2,1062.35
Ireland,2008,10.5,1055.9
Ireland,2009,10.55,1336.2
Ireland,2012,,1109.5
Ireland,2013,9.866666666666667,953.3499999999999
Ireland,2014,10.799999999999999,1208.4714285714285
Ireland,2015,10.075,1253.65
Ireland,2016,10.5,964.0249999999999
Estonia,1961,6.924999999999999,563.5
Estonia,1962,5.075,649.68
Estonia,1963,4.55,479.8941176470588
Estonia,1964,5.475,423.82500000000005
Estonia,1965,4.675,493.55333333333334
Estonia,1966,4.3,680.7
Estonia,1967,5.675,652.1562500000001
Estonia,1968,4.95,524.7333333333333
Estonia,1969,3.9000000000000004,519.2764705882353
Estonia,1970,4.45,577.2736842105263
Estonia,1971,5.750000000000001,585.2764705882353
Estonia,1972,6.050000000000001,598.4285714285714
Estonia,1973,5.75,653.98
Estonia,1974,6.5249999999999995,663.86
Estonia,1975,7.2,490.95714285714286
Estonia,1976,4.074999999999999,471.9333333333332
Estonia,1977,5.075,703.6833333333333
